,time,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1
405,2048-10-16,289.3796,286.5174,289.5405,287.97574,290.31842
406,2048-11-16,285.06284,283.66238,284.23547,283.85272,284.57315
407,2048-12-16,283.70834,281.82587,280.36475,281.56732,280.08087
408,2049-01-16,279.95395,280.7154,281.4158,280.7379,279.9455
409,2049-02-15,279.42056,280.24698,280.59256,280.1938,275.27722
410,2049-03-16,278.14767,279.95093,280.3461,279.85403,280.427
411,2049-04-16,281.9495,283.16916,284.32526,281.44592,282.35657
412,2049-05-16,285.76352,286.04913,286.77957,285.59665,288.69418
413,2049-06-16,291.8142,290.2988,288.5364,289.23157,291.77582
414,2049-07-16,294.84137,293.894,292.88806,292.0689,295.82016
415,2049-08-16,295.2328,293.8304,292.7547,293.2651,294.12158
416,2049-09-16,294.08496,291.31674,290.89474,291.89532,292.7386
417,2049-10-16,288.87192,287.23743,288.3844,287.3687,287.84598
418,2049-11-16,283.1162,283.13788,284.5915,283.38177,284.03
419,2049-12-16,282.08047,282.31635,282.25415,282.44928,279.68576
420,2050-01-16,282.13687,280.13916,278.5997,281.2643,281.3967
421,2050-02-15,281.00055,279.28003,281.32465,279.05362,281.29755
422,2050-03-16,282.16638,280.30884,282.69305,279.8997,280.40176
423,2050-04-16,283.0523,281.82425,283.72357,281.54654,281.53268
424,2050-05-16,286.52887,285.02484,286.54822,287.17026,284.44244
425,2050-06-16,291.71997,289.26895,291.33032,289.06155,288.52002
426,2050-07-16,295.5211,290.97186,292.11917,292.95587,291.5637
427,2050-08-16,295.1908,293.67227,293.01535,293.0276,291.62488
428,2050-09-16,292.1654,290.60324,290.2176,292.92694,290.3255
429,2050-10-16,289.09998,286.09137,288.0339,286.1569,286.9041
430,2050-11-16,284.7143,284.49426,283.4415,282.39615,282.42508
431,2050-12-16,280.5471,280.6061,279.887,281.28036,281.6805
432,2051-01-16,277.88043,279.8716,279.6396,280.53177,280.98688
433,2051-02-15,280.26608,279.44183,279.6621,279.59937,279.56686
434,2051-03-16,280.8564,280.88528,279.54102,279.22006,279.08725
435,2051-04-16,284.28357,282.47623,281.42505,284.3264,283.05054
436,2051-05-16,285.58746,287.1807,285.7522,285.51425,286.31964
437,2051-06-16,290.87106,291.27985,289.15543,291.73196,290.9784
438,2051-07-16,294.60986,293.50146,292.95657,294.5836,291.64423
439,2051-08-16,296.88168,295.67844,292.18256,293.42148,292.63373
440,2051-09-16,293.76935,292.86038,291.3904,291.1888,291.45096
441,2051-10-16,288.09485,289.3706,287.99496,287.0423,288.3451
442,2051-11-16,282.83182,285.4582,285.60587,285.89352,285.7131
443,2051-12-16,281.58633,282.5398,282.57767,281.59305,282.7754
444,2052-01-16,279.39832,281.81454,281.2064,281.2922,280.2775
445,2052-02-15,277.98764,281.60034,279.82306,278.3808,278.88364
446,2052-03-16,279.03833,280.57397,280.2638,280.22598,279.5123
447,2052-04-16,282.14276,283.35767,282.00687,283.28137,283.762
448,2052-05-16,286.41855,286.47247,285.30994,287.5549,285.86307
449,2052-06-16,289.64908,289.6379,290.29343,290.2172,290.12302
450,2052-07-16,292.43668,291.75403,295.0673,293.59677,293.43378
451,2052-08-16,293.338,294.13672,294.84903,293.67676,294.534
452,2052-09-16,291.74228,290.40042,290.64252,293.89517,290.07474
453,2052-10-16,287.23972,287.23846,286.78204,290.68115,288.8831
454,2052-11-16,282.8442,283.0747,284.05905,283.33682,283.88007
455,2052-12-16,279.76874,281.32175,282.52988,280.01483,280.67587
456,2053-01-16,279.58807,279.3857,280.9421,279.33557,281.5932
457,2053-02-15,280.9888,278.19305,277.71506,276.63156,281.73267
458,2053-03-16,279.02728,281.00635,281.09756,280.24136,281.66876
459,2053-04-16,284.51196,282.67047,283.37,282.0184,283.8936
460,2053-05-16,286.83398,284.82693,286.23987,286.60858,285.71432
461,2053-06-16,289.44128,289.78952,291.08783,289.18405,289.1977
462,2053-07-16,293.02264,292.77887,293.7781,292.23682,291.57642
463,2053-08-16,293.46008,293.32712,294.90247,293.36923,295.13956
464,2053-09-16,292.26746,293.86313,292.6158,290.74866,291.25586
465,2053-10-16,289.52615,289.89117,289.35397,286.42548,288.96017
466,2053-11-16,285.495,285.2749,285.59543,282.6521,285.60483
467,2053-12-16,280.65863,283.3173,281.75006,283.9238,283.03128
468,2054-01-16,276.60156,282.50452,281.03732,278.97687,280.70395
469,2054-02-15,275.81293,280.61624,278.7023,280.26865,278.6965
470,2054-03-16,280.5555,281.02722,280.05533,282.65747,278.29877
471,2054-04-16,283.35434,282.2191,284.87387,282.25903,282.1858
472,2054-05-16,285.09378,286.15506,286.6163,285.8542,284.64297
473,2054-06-16,289.3576,289.81876,290.03424,290.06207,290.19208
474,2054-07-16,291.90866,291.29623,292.6604,293.21033,295.1475
475,2054-08-16,292.82608,292.2567,293.90692,293.26257,294.76547
476,2054-09-16,290.5507,290.64517,295.50403,291.7928,292.50955
477,2054-10-16,288.7474,288.65674,289.1186,286.92636,289.11676
478,2054-11-16,283.9969,283.51572,286.29657,286.03964,284.6149
479,2054-12-16,282.35968,280.92862,281.3569,283.59094,282.66913
480,2055-01-16,280.56992,278.75476,275.66602,279.54388,278.77036
481,2055-02-15,280.83484,282.5703,279.00632,278.7756,280.98395
482,2055-03-16,278.79132,279.90378,277.22867,280.56638,281.76794
483,2055-04-16,284.07446,283.49963,282.43875,282.71155,281.4348
484,2055-05-16,286.3926,287.33737,286.34406,288.2382,286.0802
485,2055-06-16,290.30728,290.28116,290.1326,289.17358,288.64822
486,2055-07-16,292.4836,292.20316,292.3205,291.84998,292.70343
487,2055-08-16,295.87283,295.43674,295.56027,293.0142,291.40106
488,2055-09-16,293.03625,293.81503,291.1495,291.1485,290.7183
489,2055-10-16,288.58862,290.72226,288.26907,288.54935,289.2744
490,2055-11-16,285.18063,286.18903,282.8678,283.0601,284.07
491,2055-12-16,283.4674,282.84442,279.56882,283.67352,280.77374
492,2056-01-16,281.55396,279.21133,281.30728,278.36853,281.73553
493,2056-02-15,277.36566,278.523,280.8715,281.32993,280.3392
494,2056-03-16,281.7559,278.73508,280.07672,279.63467,283.54694
495,2056-04-16,281.93427,282.57556,282.39676,281.08975,283.16925
496,2056-05-16,287.94995,286.40353,285.60428,286.47842,285.69122
497,2056-06-16,290.8495,292.77966,289.6222,291.49857,290.20358
498,2056-07-16,294.26376,293.8791,292.9219,292.83173,291.38498
499,2056-08-16,296.51535,294.51108,295.3636,291.88766,292.53445
500,2056-09-16,292.20334,290.7691,292.668,290.3394,292.50897
501,2056-10-16,287.8882,286.63843,289.06757,287.0831,289.12772
502,2056-11-16,285.19464,283.61737,283.98563,284.29926,283.73135
503,2056-12-16,279.68787,283.71375,281.48376,282.1914,279.93692
504,2057-01-16,279.94266,280.40533,280.94272,274.46948,279.60468
505,2057-02-15,280.59668,281.04547,282.34207,274.12692,279.2483
506,2057-03-16,280.61557,280.89252,280.15863,279.67728,280.59198
507,2057-04-16,283.07196,282.9279,282.69724,281.2054,283.45117
508,2057-05-16,286.46735,287.96027,286.208,285.22995,286.53665
509,2057-06-16,291.15527,291.57605,288.68094,291.16083,290.85742
510,2057-07-16,294.16254,294.07184,292.5896,296.10745,292.25974
511,2057-08-16,294.36258,294.5667,293.4282,294.33365,293.1998
512,2057-09-16,292.2,290.6358,291.06952,291.38092,292.6622
513,2057-10-16,289.83743,288.88037,288.19855,287.9312,286.1418
514,2057-11-16,283.29156,284.52454,285.3583,285.07828,283.67166
515,2057-12-16,280.84866,280.10086,281.4233,279.05872,281.40442
516,2058-01-16,281.13187,280.85483,277.90118,279.9182,278.2295
517,2058-02-15,280.53735,282.09305,281.22064,280.1725,278.87018
518,2058-03-16,283.00305,282.22714,281.83838,279.24408,281.04288
519,2058-04-16,284.75565,283.73022,283.46094,282.83023,282.18103
520,2058-05-16,287.1738,287.5514,285.36087,285.2956,285.37543
521,2058-06-16,289.66525,290.8172,290.58887,290.64948,291.77972
522,2058-07-16,294.18768,294.3689,293.36612,295.0648,292.72015
523,2058-08-16,294.43018,295.34497,293.60434,295.34152,294.05603
524,2058-09-16,290.85086,292.68597,291.47153,291.7095,290.28375
525,2058-10-16,288.5619,289.7932,285.98102,287.6332,289.61694
526,2058-11-16,285.55826,284.7396,284.09348,284.113,284.8145
527,2058-12-16,283.05234,284.85242,284.4085,281.64224,283.70013
528,2059-01-16,280.69348,278.91956,281.7003,281.4816,281.3753
529,2059-02-15,282.94302,279.4538,279.84998,280.64798,278.86038
530,2059-03-16,281.46613,281.9145,282.0257,280.5595,279.9109
531,2059-04-16,284.3695,283.2404,282.7156,282.50192,284.3036
532,2059-05-16,286.48746,287.28632,287.08704,287.4744,285.98392
533,2059-06-16,290.61404,291.66788,288.90436,290.8219,289.6802
534,2059-07-16,295.63492,296.80954,293.08432,292.91592,292.46655
535,2059-08-16,293.77936,296.3631,293.64893,293.66537,293.63635
536,2059-09-16,290.61624,294.37405,291.223,290.4294,290.76935
537,2059-10-16,288.5715,289.22385,288.71222,286.23215,287.3877
538,2059-11-16,284.1245,283.78918,284.22794,283.78903,284.21106
539,2059-12-16,280.5403,282.40656,282.34982,282.10214,281.63522
540,2060-01-16,279.63736,279.36386,277.83118,280.87238,279.964
541,2060-02-15,280.20972,279.1,281.36374,281.76062,280.41098
542,2060-03-16,279.7546,279.63968,281.4672,282.44467,280.07727
543,2060-04-16,282.2967,283.5019,283.71335,284.46542,282.3363
544,2060-05-16,285.6944,286.6533,287.50757,286.58246,285.95422
545,2060-06-16,289.78696,289.85962,291.06882,290.25854,290.66095
546,2060-07-16,292.5176,294.67438,295.00156,293.7248,291.7858
547,2060-08-16,292.6244,295.24002,293.19025,295.11548,294.47543
548,2060-09-16,291.96304,292.4679,292.8972,294.13284,291.04214
549,2060-10-16,288.43777,287.03046,287.79468,290.91974,287.29138
550,2060-11-16,283.90765,284.40463,284.2233,283.43057,281.90707
551,2060-12-16,281.81348,280.1887,282.12073,283.14514,282.8437
552,2061-01-16,280.60324,276.18097,278.07156,282.54822,281.5307
553,2061-02-15,281.2864,279.66263,276.42688,281.9315,278.74466
554,2061-03-16,280.21185,282.42053,279.00677,281.8428,280.8138
555,2061-04-16,282.27957,283.29398,281.59106,283.5704,282.0071
556,2061-05-16,287.01297,287.20654,286.46664,286.9927,286.23325
557,2061-06-16,291.43948,290.08478,289.63824,290.29242,291.0269
558,2061-07-16,294.2555,293.3483,294.73718,292.78723,294.10355
559,2061-08-16,295.14032,293.43558,295.32608,293.85828,292.47037
560,2061-09-16,293.19162,290.9228,292.25757,291.5318,291.61212
561,2061-10-16,288.71732,286.79742,289.32437,287.7019,287.70883
562,2061-11-16,284.76437,283.86963,284.01083,285.26126,285.74057
563,2061-12-16,283.40796,281.985,279.8779,283.12354,281.2157
564,2062-01-16,282.60312,280.83557,278.63553,278.40454,280.30432
565,2062-02-15,280.07748,281.10727,276.7412,280.6489,280.61264
566,2062-03-16,280.7905,279.11862,279.12323,283.43454,279.67383
567,2062-04-16,284.0361,283.70157,282.23337,284.02878,282.78937
568,2062-05-16,287.16217,286.37442,286.4623,287.74042,286.8049
569,2062-06-16,292.05118,291.4513,289.46906,290.91257,289.85504
570,2062-07-16,294.6954,293.0856,292.53546,292.7528,293.87292
571,2062-08-16,294.0622,293.7466,294.83554,292.4334,295.62875
572,2062-09-16,290.86044,291.08414,292.49884,294.00696,292.53387
573,2062-10-16,287.82486,288.25064,288.93106,289.90164,287.9645
574,2062-11-16,283.1724,285.06912,284.79913,284.49875,284.10458
575,2062-12-16,282.6287,283.973,282.27545,283.16757,281.2893
576,2063-01-16,279.44208,278.9725,280.55048,283.13538,280.1321
577,2063-02-15,281.08853,280.40488,278.59033,280.9183,278.28604
578,2063-03-16,283.2396,281.23825,279.85043,280.96848,281.40213
579,2063-04-16,285.01196,283.80167,282.84833,282.95184,283.57208
580,2063-05-16,287.80737,286.6754,284.88885,286.03262,287.30832
581,2063-06-16,291.71265,293.3748,290.83084,290.54398,291.94083
582,2063-07-16,296.01694,294.7331,294.10526,293.3834,293.0006
583,2063-08-16,297.13483,293.95724,294.47974,295.5257,293.2539
584,2063-09-16,293.26755,291.59912,290.625,294.8189,291.96686
585,2063-10-16,290.378,286.97455,289.31216,287.72675,289.62692
586,2063-11-16,282.97116,284.4638,285.8768,285.1464,285.48523
587,2063-12-16,283.56845,280.93484,283.7072,284.138,282.58804
588,2064-01-16,281.5385,280.6886,281.24185,281.3328,278.89957
589,2064-02-15,282.5126,281.32474,280.82513,279.45526,279.75806
590,2064-03-16,282.22906,280.35056,280.83624,279.0549,280.6814
591,2064-04-16,282.1754,283.14215,282.6389,283.76172,281.0991
592,2064-05-16,286.78613,285.29593,286.08072,285.53745,285.58655
593,2064-06-16,289.64053,290.12024,290.82556,288.86142,290.46353
594,2064-07-16,294.78766,293.04138,294.0853,291.84167,294.91766
595,2064-08-16,296.8239,295.91156,295.3167,294.48492,294.67673
596,2064-09-16,293.87195,290.93164,293.18872,292.95453,294.8961
597,2064-10-16,290.15057,288.81354,289.18103,287.38635,288.94827
598,2064-11-16,285.36746,282.3106,286.73734,285.5202,284.0129
599,2064-12-16,283.58368,281.37994,282.77615,284.24905,281.48383
600,2065-01-16,280.60754,281.0104,280.39594,280.95233,280.3865
601,2065-02-15,281.5913,277.57373,282.15326,280.46713,281.7456
602,2065-03-16,280.6701,280.81784,282.85544,280.26312,282.43198
603,2065-04-16,283.2879,282.19006,283.2641,284.5771,285.36572
604,2065-05-16,286.65942,286.52826,287.48962,288.41678,286.59473
605,2065-06-16,291.2941,290.83255,289.72253,290.5189,289.47684
606,2065-07-16,293.29843,291.32355,292.76584,293.86935,291.58328
607,2065-08-16,293.60037,293.41354,296.21918,294.49744,291.5713
608,2065-09-16,292.531,291.35992,293.81277,292.2461,291.27078
609,2065-10-16,287.71494,288.2519,290.65573,289.4649,289.7498
610,2065-11-16,282.86325,284.6876,284.28818,283.13214,285.06497
611,2065-12-16,282.61633,283.54828,280.60507,282.54413,280.85626
612,2066-01-16,278.96234,280.35153,281.75192,281.11133,280.99585
613,2066-02-15,279.49777,281.23044,280.05817,278.79025,279.28214
614,2066-03-16,281.7708,281.98758,280.9825,279.86972,279.9025
615,2066-04-16,285.01813,284.45724,283.91925,283.31436,281.7316
616,2066-05-16,288.31387,285.74908,287.17166,288.48224,287.10635
617,2066-06-16,290.975,288.9271,292.8344,291.31036,290.3374
618,2066-07-16,294.51907,292.86304,295.04416,293.13113,293.86734
619,2066-08-16,296.8445,294.39014,294.61557,293.98178,294.04
620,2066-09-16,293.2219,293.13007,292.44217,292.547,293.14
621,2066-10-16,291.12704,288.21042,287.88577,287.6497,289.4117
622,2066-11-16,283.3863,284.14398,285.04694,285.40457,285.7676
623,2066-12-16,281.7536,283.5828,282.92947,281.43253,283.02997
624,2067-01-16,281.81128,281.10504,282.8199,281.67426,281.95956
625,2067-02-15,279.90906,282.31097,282.57394,280.38095,281.3909
626,2067-03-16,282.52118,281.21057,282.2781,281.9698,281.00116
627,2067-04-16,281.7725,283.57486,283.4822,283.49313,283.90106
628,2067-05-16,287.452,286.94528,288.02704,286.69778,285.89612
629,2067-06-16,291.29434,291.0269,292.31003,290.1785,289.87228
630,2067-07-16,293.56735,292.74554,295.49112,294.356,293.9349
631,2067-08-16,294.95676,295.43256,296.67905,293.35626,294.21033
632,2067-09-16,293.37924,291.4262,291.91553,291.4271,291.8035
633,2067-10-16,289.95615,288.48212,288.52243,286.29764,287.88727
634,2067-11-16,284.63297,283.34406,283.63583,285.28934,285.23584
635,2067-12-16,282.22662,282.60577,283.1994,282.28287,281.60098
636,2068-01-16,282.02258,281.66895,280.18307,278.99655,280.68997
637,2068-02-15,280.98303,281.65085,280.95084,276.77698,280.72794
638,2068-03-16,282.2895,280.3769,282.09857,278.7691,282.35748
639,2068-04-16,281.58707,284.6913,281.96954,283.14005,283.1527
640,2068-05-16,286.76254,286.06668,286.24332,287.83386,287.94443
641,2068-06-16,290.68896,290.9021,289.22952,293.14594,289.9768
642,2068-07-16,294.9634,292.30365,292.9569,293.00772,291.10477
643,2068-08-16,296.30695,293.71216,295.6462,294.29285,292.63568
644,2068-09-16,293.57736,293.27097,293.42337,291.8596,290.79315
645,2068-10-16,288.66727,288.28113,288.86313,287.39395,289.31433
646,2068-11-16,286.3025,283.9393,284.47754,284.22946,286.20657
647,2068-12-16,283.05026,282.4396,283.07925,279.73276,283.2779
648,2069-01-16,278.7344,279.95938,282.28427,279.55295,281.80872
649,2069-02-15,277.66608,281.34683,279.65192,279.86407,280.49722
650,2069-03-16,281.7798,280.54813,279.7111,278.88043,280.7241
651,2069-04-16,284.3208,284.58383,282.21082,283.21265,282.72607
652,2069-05-16,288.11182,287.44962,287.3936,285.41846,285.45255
653,2069-06-16,293.33487,290.3711,291.12955,288.74808,291.3731
654,2069-07-16,294.03815,293.34848,294.41626,292.9583,293.72726
655,2069-08-16,295.10352,295.07138,293.40375,294.62204,294.83807
656,2069-09-16,292.13284,291.782,293.50015,292.82883,291.70428
657,2069-10-16,288.06528,287.5857,290.49622,289.45587,287.3747
658,2069-11-16,284.68655,283.26218,285.89166,286.48343,284.99734
659,2069-12-16,282.93677,283.10303,283.4062,283.91443,283.0317
660,2070-01-16,282.37366,281.55533,282.3339,282.5369,282.51138
661,2070-02-15,279.42584,279.5997,282.0142,281.53687,280.3543
662,2070-03-16,280.46606,279.5748,283.3748,282.199,280.0682
663,2070-04-16,284.73557,283.5365,284.27853,284.44977,283.73346
664,2070-05-16,287.0664,286.05945,287.47574,287.35715,287.0597
665,2070-06-16,290.32083,288.51947,291.81476,291.00858,290.95102
666,2070-07-16,293.6354,292.11447,293.8738,294.45813,295.00522
667,2070-08-16,295.14215,295.13153,295.85904,293.66367,293.94095
668,2070-09-16,291.3563,294.05167,292.90427,292.87616,292.58008
669,2070-10-16,288.16608,287.08395,289.892,287.63754,290.22662
670,2070-11-16,285.38098,284.9016,286.06622,284.23544,285.32516
671,2070-12-16,283.78952,282.16125,282.94507,282.35336,283.47302
672,2071-01-16,279.9906,279.64124,280.72925,282.2077,281.2263
673,2071-02-15,281.17212,281.50937,279.8728,281.67706,280.19495
674,2071-03-16,282.10165,282.20282,283.0279,282.89862,281.08154
675,2071-04-16,285.2607,285.04224,284.67145,283.16116,283.13458
676,2071-05-16,287.73074,287.72586,288.4451,287.1459,285.6473
677,2071-06-16,292.38757,292.16064,293.31287,291.0017,289.58798
678,2071-07-16,295.0524,293.07117,296.20908,294.04214,293.428
679,2071-08-16,296.63116,295.05466,296.7051,295.07916,294.8089
680,2071-09-16,293.737,293.96487,291.55875,291.89694,291.90207
681,2071-10-16,287.0649,291.96866,287.06073,289.44302,290.65775
682,2071-11-16,285.51282,284.9655,284.26172,283.88904,286.3618
683,2071-12-16,281.92102,283.53424,282.42645,283.05115,284.4542
684,2072-01-16,281.69302,278.27838,282.16605,277.34305,284.60468
685,2072-02-15,280.8894,278.4223,279.38916,279.496,281.3574
686,2072-03-16,281.90848,280.8504,282.60767,282.64615,282.15497
687,2072-04-16,283.2644,283.22623,283.04984,284.16827,282.44583
688,2072-05-16,286.48865,285.9165,289.11948,286.29242,285.5628
689,2072-06-16,290.41287,290.2365,290.33234,288.90042,290.04913
690,2072-07-16,293.0868,294.5197,293.42636,293.14746,293.34824
691,2072-08-16,292.64297,294.80643,294.42886,293.90854,294.41943
692,2072-09-16,291.34872,293.07385,295.1674,293.56485,292.20074
693,2072-10-16,290.00143,288.22684,292.05588,287.5753,287.3359
694,2072-11-16,284.82715,284.3137,285.45538,284.0239,284.92798
695,2072-12-16,282.72644,281.7391,283.02695,280.8865,282.76437
696,2073-01-16,280.68497,278.68094,278.91806,279.95096,281.78806
697,2073-02-15,281.4078,280.86108,281.75116,282.19556,281.52026
698,2073-03-16,282.40833,280.69455,280.81415,284.10535,280.78036
699,2073-04-16,283.34747,286.73383,283.92453,283.47815,283.05792
700,2073-05-16,288.539,288.87717,287.8378,286.24384,287.11426
701,2073-06-16,290.8996,292.5967,291.80362,290.9412,292.53687
702,2073-07-16,295.22604,296.2625,293.2654,292.63562,296.20404
703,2073-08-16,294.3809,295.78824,295.68454,292.42465,296.25793
704,2073-09-16,292.64667,292.8694,293.60373,291.44687,292.50357
705,2073-10-16,286.90607,288.89758,289.20398,288.61902,287.78702
706,2073-11-16,282.7514,284.87744,285.16132,285.9358,283.8017
707,2073-12-16,284.5691,283.07394,283.0353,284.554,283.06705
708,2074-01-16,282.01437,282.61945,279.21295,283.55994,280.82098
709,2074-02-15,280.72717,282.4158,282.21475,281.9603,278.9013
710,2074-03-16,282.1942,283.44028,282.38425,281.5323,282.7216
711,2074-04-16,285.48175,283.9189,284.35858,283.54874,284.67914
712,2074-05-16,287.6693,286.23975,287.1848,286.0352,288.50912
713,2074-06-16,289.8736,290.22073,291.62463,291.019,292.04135
714,2074-07-16,293.3234,292.41483,292.93372,292.16113,294.38382
715,2074-08-16,294.34863,293.81796,296.07526,292.47058,296.6074
716,2074-09-16,292.133,292.04367,294.0186,292.55524,294.35413
717,2074-10-16,288.7868,288.32,288.1727,290.39484,289.1835
718,2074-11-16,284.01154,286.19434,284.59552,285.54236,285.79352
719,2074-12-16,281.14282,281.93942,284.30353,284.2189,282.94052
720,2075-01-16,278.4158,279.06924,281.18674,281.15634,280.93124
721,2075-02-15,281.8583,279.89774,281.35254,281.13593,279.64404
722,2075-03-16,282.60345,279.54922,283.21164,284.52383,279.14856
723,2075-04-16,285.56058,282.7917,283.92636,285.3886,282.73083
724,2075-05-16,288.211,287.80405,288.08603,288.93924,287.1657
725,2075-06-16,291.16656,291.28464,292.7979,292.73138,290.28967
726,2075-07-16,293.4546,294.1517,293.36172,294.83847,293.21872
727,2075-08-16,295.65466,295.2667,295.5764,294.35327,294.71432
728,2075-09-16,293.90317,293.8985,292.19165,291.3679,291.38922
729,2075-10-16,288.48666,289.03156,289.44974,288.8403,288.893
730,2075-11-16,283.96918,284.46643,286.82855,285.1329,286.74323
731,2075-12-16,284.30893,282.49994,283.12683,283.62076,283.55154
732,2076-01-16,280.57092,280.55118,278.91998,279.92453,280.1464
733,2076-02-15,281.54388,280.67624,281.9983,279.02228,277.18134
734,2076-03-16,283.9807,279.56076,281.6554,280.90732,279.5724
735,2076-04-16,283.29868,282.13254,283.55597,283.99533,283.19867
736,2076-05-16,288.44086,285.98175,288.00546,286.41144,284.84393
737,2076-06-16,292.78018,290.6649,291.60547,291.38058,288.30847
738,2076-07-16,296.02316,294.07687,292.3256,293.3719,292.1394
739,2076-08-16,295.5422,296.95554,296.08795,294.56702,293.56537
740,2076-09-16,293.2855,291.32962,292.101,293.00958,292.9487
741,2076-10-16,289.47287,289.05115,287.6366,289.16507,288.27386
742,2076-11-16,284.94238,285.90134,283.71252,285.0672,283.4443
743,2076-12-16,284.26483,284.47757,282.4222,281.27713,281.86578
744,2077-01-16,282.57715,280.88446,279.53296,278.21603,282.15
745,2077-02-15,281.32513,280.76416,277.41266,280.88034,281.604
746,2077-03-16,281.2349,280.9752,279.99872,280.27582,281.64023
747,2077-04-16,285.12772,283.9658,282.39313,284.70865,284.0742
748,2077-05-16,287.91,286.32654,286.8605,288.38412,289.1484
749,2077-06-16,291.32294,291.417,290.8133,292.84653,294.91324
750,2077-07-16,294.41006,295.8098,294.109,294.29535,295.58563
751,2077-08-16,294.92908,294.91666,295.37006,295.767,295.7597
752,2077-09-16,295.95825,292.6575,293.45908,292.572,295.8009
753,2077-10-16,290.56693,289.408,288.93323,289.45096,290.45038
754,2077-11-16,285.94836,284.64047,284.9836,284.35583,285.87338
755,2077-12-16,282.9574,281.50146,284.2638,283.6234,284.7045
756,2078-01-16,282.86475,279.1982,282.41068,279.09665,277.75797
757,2078-02-15,281.65817,279.50858,281.61203,279.90887,280.07608
758,2078-03-16,283.30353,281.32666,282.9176,280.84558,281.75912
759,2078-04-16,284.02826,283.1874,283.8679,282.4096,284.39948
760,2078-05-16,286.8402,287.22205,286.7326,288.6718,287.64966
761,2078-06-16,291.43597,291.52136,292.2172,291.5277,291.29105
762,2078-07-16,293.4889,294.46655,295.1681,293.9792,296.6453
763,2078-08-16,294.31378,294.48712,296.33765,297.0292,295.4202
764,2078-09-16,294.4667,292.8332,291.91214,295.22604,294.16833
765,2078-10-16,292.73434,288.19797,288.12936,289.40823,288.5507
766,2078-11-16,286.08514,284.24316,284.9325,283.18878,283.96487
767,2078-12-16,284.30466,280.77997,283.52542,281.95724,281.45877
768,2079-01-16,280.05597,280.6934,282.84842,280.9918,282.63834
769,2079-02-15,283.21872,282.13654,280.65805,279.03497,280.24316
770,2079-03-16,282.91916,282.21722,282.5129,281.39798,280.33017
771,2079-04-16,284.40985,286.2855,284.4443,282.0183,281.75107
772,2079-05-16,289.18567,287.23636,286.6469,286.5752,286.7666
773,2079-06-16,293.29797,290.21802,291.7859,291.32404,289.48788
774,2079-07-16,294.9764,294.19916,294.7891,294.16327,294.0577
775,2079-08-16,295.98587,295.61548,295.2771,293.87186,294.57196
776,2079-09-16,294.09872,293.11252,293.52374,291.69116,293.99753
777,2079-10-16,289.765,288.85864,289.3127,287.7964,287.87924
778,2079-11-16,286.72263,284.05154,286.2826,284.52075,284.85568
779,2079-12-16,283.2025,283.1108,282.96555,283.70514,281.3231
780,2080-01-16,281.51242,283.6269,280.4103,280.4947,283.62482
781,2080-02-15,282.432,283.1829,280.50073,281.65524,281.00815
782,2080-03-16,283.52457,283.51303,280.4893,282.45148,283.06213
783,2080-04-16,283.78583,286.68018,282.39798,285.9412,284.05014
784,2080-05-16,286.79407,289.7648,285.03613,288.1437,287.59488
785,2080-06-16,289.14142,294.6148,290.7106,291.666,293.2953
786,2080-07-16,293.31915,294.81265,292.44464,295.18854,297.07285
787,2080-08-16,296.25122,295.45905,294.92804,297.04556,295.5189
788,2080-09-16,293.995,293.171,293.74753,292.80835,292.90366
789,2080-10-16,289.86932,288.4365,290.67648,288.8304,288.51102
790,2080-11-16,284.69025,284.07867,286.05804,285.53308,285.95593
791,2080-12-16,279.17328,282.3705,281.85077,282.36847,281.0426
792,2081-01-16,281.46817,280.2989,280.2962,280.83954,281.57858
793,2081-02-15,279.312,278.93402,281.4087,278.76566,281.5775
794,2081-03-16,280.48825,281.64963,280.6641,282.01154,280.16656
795,2081-04-16,284.55176,284.55298,283.4803,284.06616,282.40256
796,2081-05-16,287.9788,286.8316,287.4944,287.16824,287.6467
797,2081-06-16,290.6656,291.82486,290.39194,293.2706,288.8043
798,2081-07-16,293.34375,295.9753,293.78424,294.95825,292.97702
799,2081-08-16,295.13312,295.1278,294.17004,294.2701,295.5555
800,2081-09-16,293.8539,291.80185,294.20358,293.41614,293.26175
801,2081-10-16,289.8677,288.5436,291.41974,287.2682,290.59216
802,2081-11-16,282.11728,283.41452,286.06174,286.593,285.47296
803,2081-12-16,284.35825,281.1696,284.70447,283.9824,284.4003
804,2082-01-16,282.44617,280.20575,278.05368,280.47552,280.95798
805,2082-02-15,281.03006,278.60187,281.5844,279.27606,280.72272
806,2082-03-16,280.47626,280.88867,281.0281,280.05194,281.7878
807,2082-04-16,282.9111,284.6058,283.05313,281.43503,283.687
808,2082-05-16,288.24536,285.95505,288.0003,285.38895,288.04446
809,2082-06-16,291.4274,289.0774,291.4919,290.04254,290.87213
810,2082-07-16,297.16055,294.54803,293.34467,293.36172,293.59915
811,2082-08-16,296.6153,296.26666,294.50012,296.1479,295.4746
812,2082-09-16,294.10538,291.98938,292.75568,293.9898,292.35834
813,2082-10-16,289.65842,288.5831,290.35574,287.88498,290.84055
814,2082-11-16,285.15414,284.64206,286.32767,284.5788,286.95984
815,2082-12-16,284.18445,282.73804,281.5652,283.3626,283.4066
816,2083-01-16,280.8252,280.9893,281.9275,281.48413,282.75983
