,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
130,2025-11-16,282.78412,284.00943,283.56943,282.01355,281.28543,284.77975,282.83768,283.8291,280.11014,282.4548
131,2025-12-16,281.29843,281.6833,281.0378,281.69727,281.26944,280.7391,281.9843,281.6861,280.9071,279.57404
132,2026-01-16,280.8263,277.28333,276.9052,276.05206,279.20047,280.1864,279.0511,281.2131,280.18478,278.17017
133,2026-02-15,278.35217,278.3794,277.82898,276.54224,279.6013,279.55414,277.6864,280.5368,279.81,278.16522
134,2026-03-16,278.7006,279.0918,277.96402,279.44904,281.48923,281.4336,276.54718,280.9917,280.11157,280.27112
135,2026-04-16,281.50577,281.47684,280.96643,282.0551,283.1725,282.37265,280.43268,281.7204,281.93777,281.00143
136,2026-05-16,284.77234,284.99277,282.94052,284.6341,285.56744,284.7318,283.37863,286.48483,284.20422,284.2456
137,2026-06-16,287.7921,286.74127,286.695,287.83456,289.2465,287.47992,288.81223,288.12875,287.1286,287.40686
138,2026-07-16,290.34048,288.6483,289.83667,290.19296,290.29495,291.04025,290.3428,292.52914,289.75793,291.72018
139,2026-08-16,290.21982,289.7542,290.1844,291.45865,291.13715,290.82492,290.32275,292.3239,292.11148,290.03802
140,2026-09-16,289.45905,287.76572,289.12067,290.89874,292.1189,289.4478,288.61014,290.45303,290.46704,287.9766
141,2026-10-16,284.3756,285.48468,283.83142,289.1011,288.4041,287.4546,285.29703,286.0144,287.44873,287.06573
142,2026-11-16,283.40036,282.11285,282.65793,284.08383,284.26654,285.27005,282.44034,282.41446,281.8547,284.17874
143,2026-12-16,281.27844,281.9125,281.20502,280.6979,280.46188,279.9436,278.55994,279.83267,281.4581,282.22156
144,2027-01-16,278.50507,280.5688,280.26028,279.46002,277.17422,277.1861,279.9427,276.31097,280.75555,280.4202
145,2027-02-15,280.55945,279.66644,281.49396,278.49384,279.25018,278.77197,277.91537,274.87003,278.45593,280.1903
146,2027-03-16,280.27484,281.37152,280.864,279.53595,279.50745,279.07846,278.55447,278.93756,278.99377,278.6847
147,2027-04-16,282.0371,283.24252,281.95862,281.1732,280.6774,281.2505,281.5092,280.6999,281.02905,281.34543
148,2027-05-16,284.45755,285.21387,285.0674,284.96747,282.78354,284.2072,283.88852,284.8434,283.99753,284.56284
149,2027-06-16,287.5887,286.57117,288.01248,288.3448,287.59866,288.20743,287.52185,286.71478,287.85742,288.7466
150,2027-07-16,289.60056,289.0394,291.9064,288.81735,290.37704,289.74878,290.51904,291.69702,290.7603,289.23206
151,2027-08-16,291.35663,290.1658,289.69186,288.71933,290.7581,290.82028,290.05505,291.24878,289.84256,290.9336
152,2027-09-16,290.5666,289.26138,288.67786,287.57065,290.36832,288.49158,287.33554,287.9187,289.33035,288.94162
153,2027-10-16,287.97067,287.38068,285.77133,283.4482,288.2099,286.4085,285.23895,285.66074,288.10934,286.2012
154,2027-11-16,284.33438,282.99902,281.7133,283.80383,283.3833,283.55997,281.5225,282.9304,282.6213,282.6984
