,time,r1i1p1f1
821,2083-06-16,291.62779465111475
822,2083-07-16,292.1748453965965
823,2083-08-16,292.23553154567026
824,2083-09-16,291.57215166761847
825,2083-10-16,290.74541260094406
826,2083-11-16,289.8259479699634
827,2083-12-16,289.218525637604
828,2084-01-16,288.93582332091967
829,2084-02-15,289.06164589827574
830,2084-03-16,289.54858641754265
831,2084-04-16,290.28613063923126
832,2084-05-16,291.04522651428977
833,2084-06-16,291.70298142180326
834,2084-07-16,292.08113920669615
835,2084-08-16,292.10815817145476
836,2084-09-16,291.3441977615389
837,2084-10-16,290.45678741788595
838,2084-11-16,289.7391147038001
839,2084-12-16,289.09995868321187
840,2085-01-16,288.9812578176442
841,2085-02-15,288.9718596422526
842,2085-03-16,289.271930134639
843,2085-04-16,290.08214841149834
844,2085-05-16,291.06080244038617
845,2085-06-16,291.59785802876706
846,2085-07-16,292.1061750857098
847,2085-08-16,292.0238600069716
848,2085-09-16,291.33765676263715
849,2085-10-16,290.36489174143264
850,2085-11-16,289.4429879134455
851,2085-12-16,288.77437645342974
852,2086-01-16,288.7078390247762
853,2086-02-15,288.5107333210798
854,2086-03-16,288.9987748644238
855,2086-04-16,289.7728117353359
856,2086-05-16,290.75246768411574
857,2086-06-16,291.45859462817833
858,2086-07-16,291.94065713980046
859,2086-08-16,291.9340644415862
860,2086-09-16,291.17251067634203
861,2086-10-16,290.2274645506725
862,2086-11-16,289.31434227045355
863,2086-12-16,288.7573734659257
864,2087-01-16,288.4333669353771
865,2087-02-15,288.64901244587514
866,2087-03-16,289.0763501726154
867,2087-04-16,289.9340084650041
868,2087-05-16,290.8267419748463
869,2087-06-16,291.6497669279238
870,2087-07-16,292.0941995977128
871,2087-08-16,292.05059359878726
872,2087-09-16,291.44438044737643
873,2087-10-16,290.6657892672267
874,2087-11-16,289.6310851521492
875,2087-12-16,289.0063051186168
876,2088-01-16,288.93173486595987
877,2088-02-15,289.0488496242089
878,2088-03-16,289.5594659533185
879,2088-04-16,290.4366459246966
880,2088-05-16,291.1768062339808
881,2088-06-16,291.9818317435777
882,2088-07-16,292.65434368550905
883,2088-08-16,292.4518107055779
884,2088-09-16,291.9326374618631
885,2088-10-16,291.03120298970833
886,2088-11-16,290.2833656853231
887,2088-12-16,289.55577203598864
888,2089-01-16,289.4273375967588
889,2089-02-15,289.3266725461693
890,2089-03-16,289.8283549643877
891,2089-04-16,290.40339797613285
892,2089-05-16,291.2776867839604
893,2089-06-16,292.04753317351077
894,2089-07-16,292.34483600251633
895,2089-08-16,292.3434657006288
896,2089-09-16,291.59853883465064
897,2089-10-16,290.7767369816208
898,2089-11-16,289.7786619024956
899,2089-12-16,289.05339678771236
900,2090-01-16,288.68679586363106
901,2090-02-15,288.87237650254394
902,2090-03-16,289.19795242147404
903,2090-04-16,290.110284926432
904,2090-05-16,290.867470578186
905,2090-06-16,291.6250630751423
906,2090-07-16,292.1455674197767
907,2090-08-16,292.08777008520565
908,2090-09-16,291.4293008802621
909,2090-10-16,290.4663331870433
910,2090-11-16,289.6105906569955
911,2090-12-16,288.939187327853
912,2091-01-16,288.67082495724776
913,2091-02-15,288.7305986084323
914,2091-03-16,289.18946450032985
915,2091-04-16,290.1250222278104
916,2091-05-16,290.99029779562846
917,2091-06-16,291.7465581827691
918,2091-07-16,292.26982961332493
919,2091-08-16,292.1917716035721
920,2091-09-16,291.6025423400302
921,2091-10-16,290.67255709669826
922,2091-11-16,289.65866445556406
923,2091-12-16,289.0692221683238
924,2092-01-16,288.8746772111879
925,2092-02-15,288.9782307493995
926,2092-03-16,289.4009456479019
927,2092-04-16,290.24162579818415
928,2092-05-16,291.2349768219888
929,2092-06-16,291.9898722939078
930,2092-07-16,292.44737651599223
931,2092-08-16,292.4220189098957
932,2092-09-16,291.99537883302764
933,2092-10-16,291.0480701843465
934,2092-11-16,290.1449098111229
935,2092-12-16,289.3990714258234
936,2093-01-16,289.23300525918035
937,2093-02-15,289.3042566495536
938,2093-03-16,289.53259759055317
939,2093-04-16,290.4801517674635
940,2093-05-16,291.16676318157386
941,2093-06-16,291.9558270231338
942,2093-07-16,292.3544088280856
943,2093-08-16,292.25460787206856
944,2093-09-16,291.4105246605907
945,2093-10-16,290.5466935273818
946,2093-11-16,289.50083720381224
947,2093-12-16,288.85189946786875
948,2094-01-16,288.6029985862453
949,2094-02-15,288.68785389782096
950,2094-03-16,289.29569752253923
951,2094-04-16,290.2392049110598
952,2094-05-16,290.95758405298324
953,2094-06-16,291.62839993469134
954,2094-07-16,292.04558917105237
955,2094-08-16,292.1524404537036
956,2094-09-16,291.45265954420165
957,2094-10-16,290.4197089477204
958,2094-11-16,289.4571348952814
959,2094-12-16,288.7838448831614
960,2095-01-16,288.54595931885933
961,2095-02-15,288.62408840631855
962,2095-03-16,289.0983509434938
963,2095-04-16,289.9607697411504
964,2095-05-16,290.95615210811576
965,2095-06-16,291.70950260813476
966,2095-07-16,292.21170705978517
967,2095-08-16,292.1413888916418
968,2095-09-16,291.61168567687724
969,2095-10-16,290.7349661542629
970,2095-11-16,289.87930171121815
971,2095-12-16,289.1827203547913
972,2096-01-16,288.825441144438
973,2096-02-15,289.0115642628883
974,2096-03-16,289.4601055515905
975,2096-04-16,290.2032781769283
976,2096-05-16,291.06825008255595
977,2096-06-16,292.0934395996317
978,2096-07-16,292.5612795097957
979,2096-08-16,292.54460848695544
980,2096-09-16,291.8875210135946
981,2096-10-16,291.1129682589537
982,2096-11-16,290.224634093091
983,2096-12-16,289.63955979547495
984,2097-01-16,289.31995988962456
985,2097-02-15,289.4972484582428
986,2097-03-16,289.74187695579036
987,2097-04-16,290.49807987473235
988,2097-05-16,291.36393131815584
989,2097-06-16,292.0611003251317
990,2097-07-16,292.573519619202
991,2097-08-16,292.4380833009331
992,2097-09-16,291.8804749469411
993,2097-10-16,290.7966517190409
994,2097-11-16,290.0839824429798
995,2097-12-16,289.4190515188187
996,2098-01-16,289.0332355134819
997,2098-02-15,289.1157888346431
998,2098-03-16,289.5159480894106
999,2098-04-16,290.3385140217692
1000,2098-05-16,291.22093397902506
1001,2098-06-16,292.03050192695036
1002,2098-07-16,292.50730602322966
1003,2098-08-16,292.4448940468491
1004,2098-09-16,291.7379181444956
1005,2098-10-16,290.6992901405382
1006,2098-11-16,290.1654889971232
1007,2098-12-16,289.265000137145
1008,2099-01-16,288.9941654562196
1009,2099-02-15,289.17460093021646
1010,2099-03-16,289.80197745650867
1011,2099-04-16,290.5857234968451
1012,2099-05-16,291.3167564755057
1013,2099-06-16,292.11854775374695
1014,2099-07-16,292.69453810088703
1015,2099-08-16,292.74819157987986
1016,2099-09-16,292.1362541040597
1017,2099-10-16,291.21222520257135
1018,2099-11-16,290.20889277507587
1019,2099-12-16,289.5332022163435
1020,2100-01-16,289.4515538909669
1021,2100-02-15,289.4118131082157
1022,2100-03-16,289.9789413599043
1023,2100-04-16,290.786053604923
1024,2100-05-16,291.63657989179586
1025,2100-06-16,292.5445071539283
1026,2100-07-16,292.91564252105945
1027,2100-08-16,292.8228062553192
1028,2100-09-16,292.24173995816653
1029,2100-10-16,291.23793660444267
1030,2100-11-16,290.27500715104475
1031,2100-12-16,289.6675283712889
